Epoch: 0, NMI against class labels: 0.055, domain labels: 0.798, previous assignment: -0.000
Epoch: 1, NMI against class labels: 0.058, domain labels: 0.729, previous assignment: 0.829
Epoch: 2, NMI against class labels: 0.057, domain labels: 0.744, previous assignment: 0.932
Epoch: 3, NMI against class labels: 0.059, domain labels: 0.732, previous assignment: 0.927
Epoch: 4, NMI against class labels: 0.058, domain labels: 0.739, previous assignment: 0.930
Epoch: 5, NMI against class labels: 0.057, domain labels: 0.735, previous assignment: 0.881
Epoch: 6, NMI against class labels: 0.057, domain labels: 0.742, previous assignment: 0.897
Epoch: 7, NMI against class labels: 0.057, domain labels: 0.730, previous assignment: 0.887
Epoch: 8, NMI against class labels: 0.057, domain labels: 0.741, previous assignment: 0.921
Epoch: 9, NMI against class labels: 0.058, domain labels: 0.741, previous assignment: 0.922
Epoch: 10, NMI against class labels: 0.056, domain labels: 0.756, previous assignment: 0.904
Epoch: 11, NMI against class labels: 0.056, domain labels: 0.752, previous assignment: 0.910
Epoch: 12, NMI against class labels: 0.060, domain labels: 0.717, previous assignment: 0.861
Epoch: 13, NMI against class labels: 0.058, domain labels: 0.752, previous assignment: 0.868
Epoch: 14, NMI against class labels: 0.059, domain labels: 0.729, previous assignment: 0.886
Epoch: 15, NMI against class labels: 0.056, domain labels: 0.745, previous assignment: 0.893
Epoch: 16, NMI against class labels: 0.057, domain labels: 0.763, previous assignment: 0.881
Epoch: 17, NMI against class labels: 0.056, domain labels: 0.746, previous assignment: 0.913
Epoch: 18, NMI against class labels: 0.055, domain labels: 0.770, previous assignment: 0.924
Epoch: 19, NMI against class labels: 0.058, domain labels: 0.751, previous assignment: 0.900
Epoch: 20, NMI against class labels: 0.057, domain labels: 0.755, previous assignment: 0.908
Epoch: 21, NMI against class labels: 0.056, domain labels: 0.762, previous assignment: 0.895
Epoch: 22, NMI against class labels: 0.056, domain labels: 0.753, previous assignment: 0.935
Epoch: 23, NMI against class labels: 0.055, domain labels: 0.773, previous assignment: 0.938
Epoch: 24, NMI against class labels: 0.058, domain labels: 0.755, previous assignment: 0.892
Epoch: 25, NMI against class labels: 0.057, domain labels: 0.760, previous assignment: 0.934
Epoch: 26, NMI against class labels: 0.056, domain labels: 0.765, previous assignment: 0.972
Epoch: 27, NMI against class labels: 0.056, domain labels: 0.767, previous assignment: 0.975
Epoch: 28, NMI against class labels: 0.057, domain labels: 0.764, previous assignment: 0.982
Epoch: 29, NMI against class labels: 0.056, domain labels: 0.766, previous assignment: 0.985
Epoch: 30, NMI against class labels: 0.056, domain labels: 0.766, previous assignment: 0.994
Epoch: 31, NMI against class labels: 0.057, domain labels: 0.765, previous assignment: 0.973
Epoch: 32, NMI against class labels: 0.057, domain labels: 0.767, previous assignment: 0.992
Epoch: 33, NMI against class labels: 0.057, domain labels: 0.769, previous assignment: 0.977
Epoch: 34, NMI against class labels: 0.057, domain labels: 0.768, previous assignment: 0.984
Epoch: 35, NMI against class labels: 0.057, domain labels: 0.765, previous assignment: 0.986
Epoch: 36, NMI against class labels: 0.057, domain labels: 0.765, previous assignment: 0.987
Epoch: 37, NMI against class labels: 0.057, domain labels: 0.764, previous assignment: 0.977
Epoch: 38, NMI against class labels: 0.057, domain labels: 0.763, previous assignment: 0.987
Epoch: 39, NMI against class labels: 0.057, domain labels: 0.761, previous assignment: 0.991
Epoch: 40, NMI against class labels: 0.056, domain labels: 0.764, previous assignment: 0.973
Epoch: 41, NMI against class labels: 0.057, domain labels: 0.762, previous assignment: 0.975
Epoch: 42, NMI against class labels: 0.057, domain labels: 0.761, previous assignment: 0.988
Epoch: 43, NMI against class labels: 0.057, domain labels: 0.762, previous assignment: 0.991
Epoch: 44, NMI against class labels: 0.057, domain labels: 0.764, previous assignment: 0.988
Epoch: 45, NMI against class labels: 0.057, domain labels: 0.763, previous assignment: 0.994
Epoch: 46, NMI against class labels: 0.057, domain labels: 0.764, previous assignment: 0.992
Epoch: 47, NMI against class labels: 0.057, domain labels: 0.764, previous assignment: 0.995
Epoch: 48, NMI against class labels: 0.056, domain labels: 0.765, previous assignment: 0.979
Epoch: 49, NMI against class labels: 0.057, domain labels: 0.764, previous assignment: 0.984
Epoch: 50, NMI against class labels: 0.057, domain labels: 0.763, previous assignment: 0.999
Epoch: 51, NMI against class labels: 0.057, domain labels: 0.764, previous assignment: 0.999
Epoch: 52, NMI against class labels: 0.057, domain labels: 0.764, previous assignment: 0.998
Epoch: 53, NMI against class labels: 0.057, domain labels: 0.764, previous assignment: 0.998
Epoch: 54, NMI against class labels: 0.057, domain labels: 0.764, previous assignment: 0.999
Epoch: 55, NMI against class labels: 0.057, domain labels: 0.764, previous assignment: 0.997
Epoch: 56, NMI against class labels: 0.057, domain labels: 0.764, previous assignment: 0.998
Epoch: 57, NMI against class labels: 0.057, domain labels: 0.764, previous assignment: 0.999
Epoch: 58, NMI against class labels: 0.057, domain labels: 0.764, previous assignment: 0.999
Epoch: 59, NMI against class labels: 0.057, domain labels: 0.764, previous assignment: 1.000
